request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27402&c-r-ot=H,c-t-id,27402,"HARRIS, KRISTAN T",c-t-eid,13735980,"HARRIS, KRISTAN T",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8666,"ASSEMBLY DISTRICT 020",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",6,85.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138413&c-r-ot=H,c-t-id,138413,"SOUMIS, DAVID",c-t-eid,13736049,"SOUMIS, DAVID",c-t-ftsts,Disqualified-Primary,Disqualified-Primary,c-t-sts,6,Disqualified,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8693,"ASSEMBLY DISTRICT 047",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",1,45.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27344&c-r-ot=H,c-t-id,27344,"BROWN, LISA ERIN",c-t-eid,13735970,"BROWN, LISA ERIN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8664,"ASSEMBLY DISTRICT 018",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27346&c-r-ot=H,c-t-id,27346,"BUSHMAN, LUKE A",c-t-eid,13735989,"BUSHMAN, LUKE A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8671,"ASSEMBLY DISTRICT 025",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27353&c-r-ot=H,c-t-id,27353,"DIETER, JAMES",c-t-eid,13009495,"DIETER, JAMES",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8664,"ASSEMBLY DISTRICT 018",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27359&c-r-ot=H,c-t-id,27359,"GRIFFIN, IESHUH",c-t-eid,6535572,"GRIFFIN, IESHUH",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8656,"ASSEMBLY DISTRICT 010",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27360&c-r-ot=H,c-t-id,27360,"GRUETT, RONALD",c-t-eid,3701937,"GRUETT, RONALD",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8671,"ASSEMBLY DISTRICT 025",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27361&c-r-ot=H,c-t-id,27361,"GUZMAN, JOSE",c-t-eid,3401624,"GUZMAN, JOSE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8655,"ASSEMBLY DISTRICT 009",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27363&c-r-ot=H,c-t-id,27363,"HALL, MARIO R",c-t-eid,13735955,"HALL, MARIO R",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8658,"ASSEMBLY DISTRICT 012",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27387&c-r-ot=H,c-t-id,27387,"STEINKE, ROBERT LEROY",c-t-eid,13736104,"STEINKE, ROBERT LEROY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8717,"ASSEMBLY DISTRICT 071",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",2,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74695&c-r-ot=H,c-t-id,74695,"ROELKE, JESSE J",c-t-eid,13736128,"ROELKE, JESSE J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8730,"ASSEMBLY DISTRICT 084",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74714&c-r-ot=H,c-t-id,74714,"FITZPATRICK, KEVIN M",c-t-eid,13736012,"FITZPATRICK, KEVIN M",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8680,"ASSEMBLY DISTRICT 034",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74719&c-r-ot=H,c-t-id,74719,"GRAY, TERRY R",c-t-eid,6539020,"GRAY, TERRY R",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8694,"ASSEMBLY DISTRICT 048",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74720&c-r-ot=H,c-t-id,74720,"MAAS, JIM",c-t-eid,6550354,"MAAS, JIM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8731,"ASSEMBLY DISTRICT 085",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74721&c-r-ot=H,c-t-id,74721,"MARTIN, RICH",c-t-eid,13736073,"MARTIN, RICH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8701,"ASSEMBLY DISTRICT 055",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74722&c-r-ot=H,c-t-id,74722,"MORRIS-PAGE, MELBA",c-t-eid,13735978,"MORRIS-PAGE, MELBA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8664,"ASSEMBLY DISTRICT 018",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74723&c-r-ot=H,c-t-id,74723,"OLSON III, BEN",c-t-eid,3178856,"OLSON III, BEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8696,"ASSEMBLY DISTRICT 050",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74724&c-r-ot=H,c-t-id,74724,"STOLOW, DAVID",c-t-eid,13736006,"STOLOW, DAVID",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8678,"ASSEMBLY DISTRICT 032",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74725&c-r-ot=H,c-t-id,74725,"VIRGIL, TERRY",c-t-eid,3105227,"VIRGIL, TERRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8679,"ASSEMBLY DISTRICT 033",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74726&c-r-ot=H,c-t-id,74726,"WATSON, LEROY L",c-t-eid,4242814,"WATSON, LEROY L",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8684,"ASSEMBLY DISTRICT 038",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74731&c-r-ot=H,c-t-id,74731,"LAMBERSON, TOM",c-t-eid,6696506,"LAMBERSON, TOM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8726,"ASSEMBLY DISTRICT 080",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138408&c-r-ot=H,c-t-id,138408,"BUCHOLTZ, CHAD",c-t-eid,13735984,"BUCHOLTZ, CHAD",c-t-ftsts,Disqualified-Primary,Disqualified-Primary,c-t-sts,6,Disqualified,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8668,"ASSEMBLY DISTRICT 022",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138412&c-r-ot=H,c-t-id,138412,"STROHM, DANA L",c-t-eid,13736105,"STROHM, DANA L",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8717,"ASSEMBLY DISTRICT 071",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138414&c-r-ot=H,c-t-id,138414,"KILIAN, JAMES E",c-t-eid,13736021,"KILIAN, JAMES E",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8683,"ASSEMBLY DISTRICT 037",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138415&c-r-ot=H,c-t-id,138415,"KOERWITZ, ANDREW",c-t-eid,13736066,"KOERWITZ, ANDREW",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8699,"ASSEMBLY DISTRICT 053",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138416&c-r-ot=H,c-t-id,138416,"MOONEY, FRANK",c-t-eid,13736144,"MOONEY, FRANK",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8737,"ASSEMBLY DISTRICT 091",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138417&c-r-ot=H,c-t-id,138417,"RYAN, JEREMY JOSEPH",c-t-eid,13736114,"RYAN, JEREMY JOSEPH",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8722,"ASSEMBLY DISTRICT 076",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138418&c-r-ot=H,c-t-id,138418,"SCHAUENBURG, MATTHEW A",c-t-eid,13736054,"SCHAUENBURG, MATTHEW A",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8694,"ASSEMBLY DISTRICT 048",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138419&c-r-ot=H,c-t-id,138419,"VLOTHO, DOUGLAS TROY",c-t-eid,13736079,"VLOTHO, DOUGLAS TROY",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8705,"ASSEMBLY DISTRICT 059",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138420&c-r-ot=H,c-t-id,138420,"WICKERSHAM, ANTHONY GLENN (TONY)",c-t-eid,6696512,"WICKERSHAM, ANTHONY GLENN (TONY)",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8691,"ASSEMBLY DISTRICT 045",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138421&c-r-ot=H,c-t-id,138421,"HALVERSEN, TROY",c-t-eid,13736083,"HALVERSEN, TROY",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8708,"ASSEMBLY DISTRICT 062",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138422&c-r-ot=H,c-t-id,138422,"MEYERS, GEORGE",c-t-eid,737133,"MEYERS, GEORGE",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8713,"ASSEMBLY DISTRICT 067",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138423&c-r-ot=H,c-t-id,138423,"PERRY, THOMAS",c-t-eid,13736154,"PERRY, THOMAS",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8743,"ASSEMBLY DISTRICT 097",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138424&c-r-ot=H,c-t-id,138424,"SKALITZKY, CARL",c-t-eid,2992290,"SKALITZKY, CARL",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8725,"ASSEMBLY DISTRICT 079",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138425&c-r-ot=H,c-t-id,138425,"WESENBERG, DENNIS J",c-t-eid,13736067,"WESENBERG, DENNIS J",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8699,"ASSEMBLY DISTRICT 053",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138426&c-r-ot=H,c-t-id,138426,"BAHR, ERIC",c-t-eid,13736151,"BAHR, ERIC",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,235,"PEOPLES PARTY",c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8741,"ASSEMBLY DISTRICT 095",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138427&c-r-ot=H,c-t-id,138427,"INGRAM, WILLIAM MICHAEL (BILL)",c-t-eid,3180054,"INGRAM, WILLIAM MICHAEL (BILL)",c-t-ftsts,Disqualified-Primary,Disqualified-Primary,c-t-sts,6,Disqualified,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8737,"ASSEMBLY DISTRICT 091",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",0,0.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=138431&c-r-ot=H,c-t-id,138431,"DOERR, STEPHEN JAMES",c-t-eid,15666238,"DOERR, STEPHEN JAMES",c-t-ftsts,Disqualified-General,Disqualified-General,c-t-sts,6,Disqualified,c-t-pt,212,"REPUBLICAN WRITEIN",c-t-p,3,Third-Party,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8738,"ASSEMBLY DISTRICT 092",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",0,0.00
